Primary Interest,Secondary Interest,Tertiary Interest,Customer Number,Customer Name,Customer Type,Credit Rating,Annual Income,Account Status,MID
"Travel","Stocks","News",100052051.000000,"GUNSTREAM, SHA","RESIDENTIAL",466.000000,121110.000000,"ACTIVE","Sub_S1500"
"News","Stocks","Travel",100052097.000000,"STINSER, KECIA","RESIDENTIAL",514.000000,135640.000000,"ACTIVE","Sub_S1501"
"News","Stocks","Travel",100052833.000000,"KLINEKOLE, PORTIA","RESIDENTIAL",447.000000,107770.000000,"ACTIVE","Sub_S1502"
"Stocks","News","Sports ",100052879.000000,"VARKEY, MONSERRATE","RESIDENTIAL",497.000000,36140.000000,"ACTIVE","Sub_S1503"
"Shopping","Tennis","Restaurants",100053799.000000,"MAGNANI, JONAS","RESIDENTIAL",599.000000,25760.000000,"ACTIVE","Sub_S1504"
"Shopping","News","Gaming",100053983.000000,"SCHELLING, TOSHA","RESIDENTIAL",787.000000,45200.000000,"ACTIVE","Sub_S1505"
"Travel","Soccer","Restaurants",100054075.000000,"GURNETT, ALLEN","RESIDENTIAL",491.000000,110890.000000,"ACTIVE","Sub_S1506"
"Soccer","Travel","Research ",100055409.000000,"LUPPINO, RIGOBERTO","RESIDENTIAL",615.000000,16270.000000,"ACTIVE","Sub_S1507"
"Shopping","Soccer","Tennis",100055639.000000,"WORTHAM, MILDRED","RESIDENTIAL",455.000000,124730.000000,"ACTIVE","Sub_S1508"
"Sports","News","Shopping",100056283.000000,"SEGURA, FREDA","RESIDENTIAL",697.000000,44000.000000,"ACTIVE","Sub_S1509"
"Research","Soccer","Tennis",100057019.000000,"CELESTINO, CHRISTEN","RESIDENTIAL",640.000000,160.000000,"ACTIVE","Sub_S1510"
"Sports","News","Shopping",100058261.000000,"BENET, KATHERIN","RESIDENTIAL",670.000000,91540.000000,"ACTIVE","Sub_S1511"
"Travel","Stocks","News",100507848.000000,"GREENROSE, RAGUEL","RESIDENTIAL",664.000000,104090.000000,"ACTIVE","Sub_S1328"
"Attractions","Soccer","Fun",100509044.000000,"LEUCKEL, DELORSE","RESIDENTIAL",644.000000,182340.000000,"ACTIVE","Sub_S1329"
"Gaming","Shopping","Restaurants",100509550.000000,"MIYAMOTO, SHAWNNA","RESIDENTIAL",753.000000,166530.000000,"ACTIVE","Sub_S1330"
"Soccer","Travel","Research ",100510010.000000,"STERRETT, WILLIS","RESIDENTIAL",424.000000,134400.000000,"ACTIVE","Sub_S1331"
"Stocks","News","Sports ",100510194.000000,"BOOSER, LASHAWNA","RESIDENTIAL",615.000000,170300.000000,"ACTIVE","Sub_S1332"
"Soccer","Travel","Research ",100513598.000000,"MORWAY, DARLINE","RESIDENTIAL",806.000000,105280.000000,"ACTIVE","Sub_S1333"
"Sports","News","Restaurants",100514196.000000,"SCROGGIE, MCKENZIE","RESIDENTIAL",616.000000,106180.000000,"ACTIVE","Sub_S1334"
"News","Gaming","Stocks",100515392.000000,"GEERS, ADELA","RESIDENTIAL",598.000000,190840.000000,"ACTIVE","Sub_S1335"
"Shopping","Tennis","Restaurants",100516036.000000,"BRODSKY, AUSTIN","RESIDENTIAL",454.000000,42130.000000,"ACTIVE","Sub_S1336"
"News","Stocks","Travel",100516128.000000,"PATMORE, ANNAMARIE","RESIDENTIAL",536.000000,30120.000000,"ACTIVE","Sub_S1337"
"Travel","Soccer","Restaurants",100517462.000000,"GOUDY, SHIRLEE","RESIDENTIAL",668.000000,113370.000000,"ACTIVE","Sub_S1338"
"Restaurants","Stocks","Travel",100519532.000000,"NEWALL, HUONG","RESIDENTIAL",742.000000,148510.000000,"ACTIVE","Sub_S1339"
"Soccer","Shopping","Restaurants",100519762.000000,"KALTVED, TARAH","RESIDENTIAL",563.000000,94510.000000,"ACTIVE","Sub_S1340"
"Travel","Soccer","Shopping",100519808.000000,"BERLINGER, ILENE","RESIDENTIAL",625.000000,63770.000000,"ACTIVE","Sub_S1341"
"Gaming","Shopping","Restaurants",100520038.000000,"AGUAYO, BILL","RESIDENTIAL",444.000000,132940.000000,"ACTIVE","Sub_S1342"
"Stocks","News","Sports ",100520222.000000,"KIEFT, LORELEI","RESIDENTIAL",630.000000,72250.000000,"ACTIVE","Sub_S1343"
"Soccer","Travel","Research ",100520590.000000,"RETHMEIER, ELINOR","RESIDENTIAL",594.000000,46210.000000,"ACTIVE","Sub_S1344"
"Stocks","News","Sports ",100521510.000000,"GOODENBERGER, ALBINA","RESIDENTIAL",726.000000,52360.000000,"ACTIVE","Sub_S1345"
"Soccer","Shopping","Restaurants",100522154.000000,"COPENING, HANK","RESIDENTIAL",567.000000,62010.000000,"ACTIVE","Sub_S1346"
"Travel","Stocks","News",100522568.000000,"VONNER, DAVIS","RESIDENTIAL",584.000000,9770.000000,"ACTIVE","Sub_S1347"
"Restaurants","Stocks","Travel",100523074.000000,"DONNELLY, CEOLA","RESIDENTIAL",681.000000,112320.000000,"ACTIVE","Sub_S1348"
"Travel","Restaurants","Stocks",100523258.000000,"BOLKA, AUGUSTINE","RESIDENTIAL",472.000000,171050.000000,"ACTIVE","Sub_S1349"
"Attractions","Soccer","Fun",100523442.000000,"FIEDOROWICZ, TASHINA","RESIDENTIAL",654.000000,173550.000000,"ACTIVE","Sub_S1350"
"Travel","Soccer","Shopping",100527415.000000,"FENRICH, SHANTI","RESIDENTIAL",617.000000,114510.000000,"ACTIVE","Sub_S1351"
"Sports","News","Restaurants",100528289.000000,"MOALA, BRANDI","RESIDENTIAL",706.000000,48990.000000,"ACTIVE","Sub_S1352"
"Travel","Soccer","Restaurants",100529117.000000,"MASDEN, ALLEEN","RESIDENTIAL",721.000000,340.000000,"ACTIVE","Sub_S1353"
"Travel","Stocks","News",100530681.000000,"SHELHORSE, VERDA","RESIDENTIAL",699.000000,141250.000000,"ACTIVE","Sub_S1354"
"Shopping","Tennis","Restaurants",100531739.000000,"SCOTT, DANIAL","RESIDENTIAL",558.000000,10650.000000,"ACTIVE","Sub_S1355"
"Research","Soccer","Tennis",100532107.000000,"POZZOBON, SON","RESIDENTIAL",520.000000,106330.000000,"ACTIVE","Sub_S1356"
"Travel","Restaurants","Stocks",100533119.000000,"BRACKEMYRE, DIEGO","RESIDENTIAL",733.000000,111130.000000,"ACTIVE","Sub_S1357"
"Shopping","News","Gaming",100467460.000000,"KEOMANIVONG, DONNELL","RESIDENTIAL",667.000000,73520.000000,"ACTIVE","Sub_S1280"
"Travel","Restaurants","Stocks",100468104.000000,"PACEWICZ, HORTENCIA","RESIDENTIAL",525.000000,193980.000000,"ACTIVE","Sub_S1281"
"Soccer","Shopping","Restaurants",100469392.000000,"TARALLO, GERDA","RESIDENTIAL",609.000000,111650.000000,"ACTIVE","Sub_S1282"
"Travel","Soccer","Restaurants",100469576.000000,"FRISCHE, CORINNA","RESIDENTIAL",785.000000,440.000000,"ACTIVE","Sub_S1283"
"Restaurants","Shopping","Travel",100473210.000000,"NATTRESS, BETHANY","RESIDENTIAL",423.000000,34550.000000,"ACTIVE","Sub_S1284"
"Shopping","Soccer","Tennis",100473532.000000,"EVENER, LELAH","RESIDENTIAL",739.000000,182610.000000,"ACTIVE","Sub_S1285"
"Soccer","Shopping","Restaurants",100473854.000000,"HAUSEN, RANDY","RESIDENTIAL",656.000000,179610.000000,"ACTIVE","Sub_S1286"
"Shopping","Soccer","Tennis",100475004.000000,"LUCERO, REBECCA","RESIDENTIAL",625.000000,97060.000000,"ACTIVE","Sub_S1287"
"Shopping","News","Gaming",100475050.000000,"LONGPRE, CHARITY","RESIDENTIAL",654.000000,20790.000000,"ACTIVE","Sub_S1288"
"Stocks","News","Sports ",100475280.000000,"NARDUCCI, DEIDRA","RESIDENTIAL",490.000000,4790.000000,"ACTIVE","Sub_S1289"
"Gaming","Shopping","Restaurants",100476246.000000,"BORELLO, DONN","RESIDENTIAL",651.000000,158190.000000,"ACTIVE","Sub_S1290"
"Travel","Soccer","Shopping",100476568.000000,"CARDANI, JOLIE","RESIDENTIAL",587.000000,166490.000000,"ACTIVE","Sub_S1291"
"Research","Soccer","Tennis",100476706.000000,"EHLEITER, JESENIA","RESIDENTIAL",709.000000,121150.000000,"ACTIVE","Sub_S1292"
"Restaurants","Shopping","Travel",100477258.000000,"ODEA, MANY","RESIDENTIAL",473.000000,30000.000000,"ACTIVE","Sub_S1293"
"Shopping","Tennis","Restaurants",100477948.000000,"VENCES, JENIFER","RESIDENTIAL",768.000000,117700.000000,"ACTIVE","Sub_S1294"
"Soccer","Shopping","Restaurants",100478316.000000,"DENMAN, ANTONETTE","RESIDENTIAL",729.000000,98740.000000,"ACTIVE","Sub_S1295"
"Travel","Soccer","Shopping",100481030.000000,"STARTIN, FOSTER","RESIDENTIAL",641.000000,6800.000000,"ACTIVE","Sub_S1296"
"Attractions","Soccer","Fun",100481076.000000,"ZABROCKI, ALISE","RESIDENTIAL",688.000000,198450.000000,"ACTIVE","Sub_S1297"
"Sports","News","Shopping",100481306.000000,"MAIFELD, MARY","RESIDENTIAL",509.000000,15700.000000,"ACTIVE","Sub_S1298"
"Shopping","Soccer","Tennis",100481536.000000,"MACKINAW, OLIVE","RESIDENTIAL",740.000000,13380.000000,"ACTIVE","Sub_S1299"
"Soccer","Travel","Research ",100481812.000000,"JONNSON, LACEY","RESIDENTIAL",624.000000,30960.000000,"ACTIVE","Sub_S1300"
"Gaming","Shopping","Restaurants",100482916.000000,"TARQUINIO, JAYNE","RESIDENTIAL",517.000000,194180.000000,"ACTIVE","Sub_S1301"
"Soccer","Shopping","Restaurants",100483836.000000,"MUNGER, JOCELYN","RESIDENTIAL",650.000000,76100.000000,"ACTIVE","Sub_S1302"
"Shopping","News","Gaming",100485124.000000,"SONDELSKI, GEORGENE","RESIDENTIAL",738.000000,151670.000000,"ACTIVE","Sub_S1303"
"Shopping","Tennis","Restaurants",100485354.000000,"UCCI, FRANCISCO","RESIDENTIAL",567.000000,139860.000000,"ACTIVE","Sub_S1304"
"Travel","Restaurants","Stocks",100486136.000000,"MERENDA, INDIA","RESIDENTIAL",546.000000,13110.000000,"ACTIVE","Sub_S1305"
"Soccer","Shopping","Restaurants",100486964.000000,"HARRIMAN, ALVIN","RESIDENTIAL",576.000000,151350.000000,"ACTIVE","Sub_S1306"
"Sports","News","Restaurants",100487746.000000,"SHIMANUKI, ASHLI","RESIDENTIAL",549.000000,103760.000000,"ACTIVE","Sub_S1307"
"Soccer","Shopping","Restaurants",100488988.000000,"SCHOUVILLER, JADE","RESIDENTIAL",601.000000,49930.000000,"ACTIVE","Sub_S1308"
"Restaurants","Shopping","Travel",100489264.000000,"TOTH, CURTIS","RESIDENTIAL",481.000000,84640.000000,"ACTIVE","Sub_S1309"
"Sports","News","Restaurants",100533855.000000,"LEMOND, MARIBEL","RESIDENTIAL",665.000000,6440.000000,"ACTIVE","Sub_S1358"
"Sports","News","Shopping",100534453.000000,"HASKINS, CANDI","RESIDENTIAL",453.000000,145120.000000,"ACTIVE","Sub_S1359"
"Gaming","Shopping","Restaurants",100535143.000000,"KALLUS, MARTINA","RESIDENTIAL",756.000000,4920.000000,"ACTIVE","Sub_S1360"
"Attractions","Soccer","Fun",100536891.000000,"DZIAK, HILDRED","RESIDENTIAL",495.000000,59990.000000,"ACTIVE","Sub_S1361"
"Research","Soccer","Tennis",100537535.000000,"SENFF, ANGLEA","RESIDENTIAL",754.000000,61550.000000,"ACTIVE","Sub_S1362"
"Travel","Restaurants","Stocks",100538363.000000,"SZOKE, MICAELA","RESIDENTIAL",773.000000,9570.000000,"ACTIVE","Sub_S1363"
"Shopping","Tennis","Restaurants",100540433.000000,"LASH, JOEL","RESIDENTIAL",448.000000,61190.000000,"ACTIVE","Sub_S1364"
"Sports","News","Restaurants",100540847.000000,"WAINER, ANGIE","RESIDENTIAL",460.000000,182020.000000,"ACTIVE","Sub_S1365"
"Stocks","News","Sports ",100540893.000000,"EALEY, BRIAN","RESIDENTIAL",497.000000,50550.000000,"ACTIVE","Sub_S1366"
"Travel","Restaurants","Stocks",100541031.000000,"ZIEL, GIA","RESIDENTIAL",636.000000,71040.000000,"ACTIVE","Sub_S1367"
"Sports","News","Restaurants",100541583.000000,"KIMBERLY, GALE","RESIDENTIAL",796.000000,82160.000000,"ACTIVE","Sub_S1368"
"News","Stocks","Travel",100542227.000000,"RASCON, WARREN","RESIDENTIAL",639.000000,96950.000000,"ACTIVE","Sub_S1369"
"Restaurants","Shopping","Travel",100542963.000000,"ENSOR, LELIA","RESIDENTIAL",579.000000,5820.000000,"ACTIVE","Sub_S1370"
"News","Gaming","Stocks",100544849.000000,"GENTILE, MARYJANE","RESIDENTIAL",467.000000,7310.000000,"ACTIVE","Sub_S1371"
"Restaurants","Shopping","Travel",100546229.000000,"STANFORTH, HOUSTON","RESIDENTIAL",637.000000,195400.000000,"ACTIVE","Sub_S1372"
"Sports","News","Restaurants",100546275.000000,"GADOMSKI, LIDA","RESIDENTIAL",685.000000,80890.000000,"ACTIVE","Sub_S1373"
"Travel","Soccer","Restaurants",100546505.000000,"STELTER, SEYMOUR","RESIDENTIAL",525.000000,154000.000000,"ACTIVE","Sub_S1374"
"Shopping","Soccer","Tennis",100547471.000000,"JANECEK, DENVER","RESIDENTIAL",674.000000,87990.000000,"ACTIVE","Sub_S1375"
"Shopping","Soccer","Tennis",100547701.000000,"FEDE, LESA","RESIDENTIAL",504.000000,33190.000000,"ACTIVE","Sub_S1376"
"Shopping","Soccer","Tennis",100549495.000000,"SCHLATTER, BERNICE","RESIDENTIAL",714.000000,114640.000000,"ACTIVE","Sub_S1377"
"Research","Soccer","Tennis",100552301.000000,"LOPARO, TOVA","RESIDENTIAL",721.000000,160170.000000,"ACTIVE","Sub_S1378"
"News","Stocks","Travel",100554739.000000,"NAUYEN, SIERRA","RESIDENTIAL",746.000000,93400.000000,"ACTIVE","Sub_S1379"
"Sports","News","Restaurants",100555015.000000,"LOCKNANE, CARMELINA","RESIDENTIAL",630.000000,138850.000000,"ACTIVE","Sub_S1380"
"Travel","Stocks","News",100555061.000000,"PILON, KIESHA","RESIDENTIAL",666.000000,119990.000000,"ACTIVE","Sub_S1381"
"Gaming","Shopping","Restaurants",100555567.000000,"DAUGHTREY, SARINA","RESIDENTIAL",768.000000,57850.000000,"ACTIVE","Sub_S1382"
"Shopping","Soccer","Tennis",100556165.000000,"CALLARMAN, STEPHINE","RESIDENTIAL",570.000000,178970.000000,"ACTIVE","Sub_S1383"
"Attractions","Soccer","Fun",100556303.000000,"FIEGEL, CARLA","RESIDENTIAL",710.000000,102340.000000,"ACTIVE","Sub_S1384"
"Restaurants","Stocks","Travel",100556717.000000,"WOLTERS, ROMAN","RESIDENTIAL",734.000000,19640.000000,"ACTIVE","Sub_S1385"
"Sports","News","Shopping",100556763.000000,"VILKOSKI, ANNABELL","RESIDENTIAL",778.000000,2690.000000,"ACTIVE","Sub_S1386"
"Sports","News","Shopping",100558189.000000,"SWANSON, PAUL","RESIDENTIAL",591.000000,183950.000000,"ACTIVE","Sub_S1387"
"Travel","Soccer","Shopping",100559523.000000,"KUSCHEL, DEAN","RESIDENTIAL",736.000000,141650.000000,"ACTIVE","Sub_S1388"
"Attractions","Soccer","Fun",100059595.000000,"CRITCHELOW, DEMETRICE","RESIDENTIAL",813.000000,26550.000000,"ACTIVE","Sub_S1512"
"Shopping","Soccer","Tennis",100060009.000000,"LUDOVICO, LIN","RESIDENTIAL",426.000000,158230.000000,"ACTIVE","Sub_S1513"
"Research","Soccer","Tennis",100060377.000000,"WEAST, QUINN","RESIDENTIAL",779.000000,43780.000000,"ACTIVE","Sub_S1514"
"Soccer","Travel","Research ",100061941.000000,"LIGON, RAFAEL","RESIDENTIAL",751.000000,117720.000000,"ACTIVE","Sub_S1515"
"News","Stocks","Travel",100062539.000000,"TYSARCZYK, LORNA","RESIDENTIAL",544.000000,111390.000000,"ACTIVE","Sub_S1516"
"Soccer","Travel","Research ",100063965.000000,"VANLOON, JERAMY","RESIDENTIAL",779.000000,86930.000000,"ACTIVE","Sub_S1517"
"Travel","Soccer","Shopping",100065684.000000,"BULLER, HORTENSIA","RESIDENTIAL",498.000000,21560.000000,"ACTIVE","Sub_S1518"
"Sports","News","Shopping",100066420.000000,"FORSHA, KIP","RESIDENTIAL",424.000000,13250.000000,"ACTIVE","Sub_S1519"
"Soccer","Travel","Research ",100067018.000000,"STEAD, FRANCINA","RESIDENTIAL",637.000000,117540.000000,"ACTIVE","Sub_S1520"
"Stocks","News","Sports ",100067984.000000,"ROERS, MARIO","RESIDENTIAL",790.000000,11080.000000,"ACTIVE","Sub_S1521"
"Travel","Stocks","News",100069640.000000,"OZAWA, JOYE","RESIDENTIAL",454.000000,38830.000000,"ACTIVE","Sub_S1522"
"Stocks","News","Sports ",100070100.000000,"BRISENO, MAJORIE","RESIDENTIAL",509.000000,143540.000000,"ACTIVE","Sub_S1523"
"Restaurants","Stocks","Travel",100070192.000000,"KODA, GERRY","RESIDENTIAL",597.000000,178120.000000,"ACTIVE","Sub_S1524"
"Restaurants","Shopping","Travel",100070744.000000,"CHOLEWA, ELOISE","RESIDENTIAL",750.000000,130690.000000,"ACTIVE","Sub_S1525"
"Shopping","Tennis","Restaurants",100071802.000000,"GODFREY, ZORAIDA","RESIDENTIAL",611.000000,138850.000000,"ACTIVE","Sub_S1526"
"Travel","Stocks","News",100072952.000000,"BEJAR, BRITT","RESIDENTIAL",565.000000,99260.000000,"ACTIVE","Sub_S1527"
"Restaurants","Shopping","Travel",100073366.000000,"HORNING, RYAN","RESIDENTIAL",582.000000,195750.000000,"ACTIVE","Sub_S1528"
"Shopping","News","Gaming",100073780.000000,"DOUGHTON, VERDELL","RESIDENTIAL",595.000000,20530.000000,"ACTIVE","Sub_S1529"
"Travel","Soccer","Restaurants",100074286.000000,"HURNS, GUILLERMINA","RESIDENTIAL",693.000000,62160.000000,"ACTIVE","Sub_S1530"
"Shopping","Tennis","Restaurants",100076310.000000,"MACKIN, DEADRA","RESIDENTIAL",730.000000,52280.000000,"ACTIVE","Sub_S1531"
"Travel","Soccer","Shopping",100076402.000000,"CHAMBLEY, PAMELIA","RESIDENTIAL",418.000000,48240.000000,"ACTIVE","Sub_S1532"
"Travel","Stocks","News",100077092.000000,"GUSHIKEN, MONICA","RESIDENTIAL",698.000000,4950.000000,"ACTIVE","Sub_S1533"
"News","Stocks","Travel",100077598.000000,"JUDA, VIRGILIO","RESIDENTIAL",800.000000,6800.000000,"ACTIVE","Sub_S1534"
"Sports","News","Shopping",100078288.000000,"UNREIN, MISSY","RESIDENTIAL",707.000000,60630.000000,"ACTIVE","Sub_S1535"
"Travel","Stocks","News",100078794.000000,"ZAKAR, PHILLIS","RESIDENTIAL",805.000000,119040.000000,"ACTIVE","Sub_S1536"
"Soccer","Shopping","Restaurants",100079116.000000,"NEVIN, GAYNELL","RESIDENTIAL",722.000000,165330.000000,"ACTIVE","Sub_S1537"
"Shopping","Tennis","Restaurants",100079346.000000,"PILBIN, BRANT","RESIDENTIAL",557.000000,194240.000000,"ACTIVE","Sub_S1538"
"Soccer","Shopping","Restaurants",100079484.000000,"MAGALLANES, MI","RESIDENTIAL",685.000000,136630.000000,"ACTIVE","Sub_S1539"
"Travel","Soccer","Restaurants",100080496.000000,"KILLEAGLE, ERNESTINA","RESIDENTIAL",505.000000,11380.000000,"ACTIVE","Sub_S1540"
"Travel","Restaurants","Stocks",100081232.000000,"AMSLEY, EUFEMIA","RESIDENTIAL",445.000000,10820.000000,"ACTIVE","Sub_S1541"
"Attractions","Soccer","Fun",100082520.000000,"BARUT, SPENCER","RESIDENTIAL",527.000000,33350.000000,"ACTIVE","Sub_S1542"
"Travel","Soccer","Restaurants",100273227.000000,"YORK, JESSE","RESIDENTIAL",446.000000,46580.000000,"ACTIVE","Sub_S478"
"Shopping","Soccer","Tennis",100274239.000000,"FERRELL, LEOPOLDO","RESIDENTIAL",640.000000,32930.000000,"ACTIVE","Sub_S479"
"Soccer","Shopping","Restaurants",100274423.000000,"CHAMLEE, JOI","RESIDENTIAL",443.000000,21230.000000,"ACTIVE","Sub_S480"
"Shopping","Soccer","Tennis",100275021.000000,"SUMNERS, AGATHA","RESIDENTIAL",634.000000,184210.000000,"ACTIVE","Sub_S481"
"Research","Soccer","Tennis",100275205.000000,"LARGE, CELINA","RESIDENTIAL",411.000000,194170.000000,"ACTIVE","Sub_S482"
"Travel","Soccer","Restaurants",100278057.000000,"EHLY, ELBA","RESIDENTIAL",476.000000,155430.000000,"ACTIVE","Sub_S483"
"Shopping","News","Gaming",100280311.000000,"OSTERHOUDT, SYBLE","RESIDENTIAL",712.000000,35600.000000,"ACTIVE","Sub_S484"
"Stocks","News","Sports ",100281921.000000,"GENTES, KARAN","RESIDENTIAL",723.000000,81670.000000,"ACTIVE","Sub_S485"
"Travel","Restaurants","Stocks",100282059.000000,"HINAMAN, CECIL","RESIDENTIAL",459.000000,4480.000000,"ACTIVE","Sub_S486"
"Travel","Restaurants","Stocks",100282105.000000,"MORTIMORE, ELMA","RESIDENTIAL",512.000000,58160.000000,"ACTIVE","Sub_S487"
"Shopping","News","Gaming",100282703.000000,"KEMPSON, PHILLIS","RESIDENTIAL",722.000000,38560.000000,"ACTIVE","Sub_S488"
"Travel","Soccer","Shopping",100283347.000000,"BRACAMONTE, MAGALY","RESIDENTIAL",566.000000,166820.000000,"ACTIVE","Sub_S489"
"News","Stocks","Travel",100286107.000000,"BELCH, REATHA","RESIDENTIAL",517.000000,177720.000000,"ACTIVE","Sub_S490"
"Soccer","Shopping","Restaurants",100286199.000000,"BURGIE, KARYN","RESIDENTIAL",613.000000,118770.000000,"ACTIVE","Sub_S491"
"Soccer","Shopping","Restaurants",100286521.000000,"DILLEHAY, BELVA","RESIDENTIAL",523.000000,129940.000000,"ACTIVE","Sub_S492"
"Travel","Stocks","News",100286613.000000,"CORBELLI, NEWTON","RESIDENTIAL",626.000000,25110.000000,"ACTIVE","Sub_S493"
"Shopping","Soccer","Tennis",100288177.000000,"BERTRAM, MELISSA","RESIDENTIAL",585.000000,100870.000000,"ACTIVE","Sub_S494"
"Soccer","Shopping","Restaurants",100288683.000000,"MILLAN, KAY","RESIDENTIAL",695.000000,167060.000000,"ACTIVE","Sub_S495"
"Shopping","News","Gaming",100288913.000000,"CONER, JOHN","RESIDENTIAL",518.000000,116960.000000,"ACTIVE","Sub_S496"
"Sports","News","Shopping",100289971.000000,"TURPEN, AUBREY","RESIDENTIAL",775.000000,162980.000000,"ACTIVE","Sub_S497"
"Attractions","Soccer","Fun",100292777.000000,"BIETSCH, DULCIE","RESIDENTIAL",794.000000,158500.000000,"ACTIVE","Sub_S498"
"Soccer","Shopping","Restaurants",100293513.000000,"JANELLE, NELLIE","RESIDENTIAL",717.000000,174640.000000,"ACTIVE","Sub_S499"
"Stocks","News","Sports ",100295031.000000,"SAMIDE, MEE","RESIDENTIAL",633.000000,25950.000000,"ACTIVE","Sub_S500"
"Gaming","Shopping","Restaurants",100295307.000000,"GULER, ALLINE","RESIDENTIAL",524.000000,51510.000000,"ACTIVE","Sub_S501"
"Research","Soccer","Tennis",100297469.000000,"HUY, PAMULA","RESIDENTIAL",677.000000,40650.000000,"ACTIVE","Sub_S502"
"Restaurants","Stocks","Travel",100298159.000000,"FRIDLEY, ARACELI","RESIDENTIAL",577.000000,16500.000000,"ACTIVE","Sub_S503"
"Shopping","News","Gaming",100298251.000000,"HUBSCHMITT, VONCILE","RESIDENTIAL",669.000000,168820.000000,"ACTIVE","Sub_S504"
"Sports","News","Restaurants",100298527.000000,"YORI, CARROL","RESIDENTIAL",545.000000,105780.000000,"ACTIVE","Sub_S505"
"Shopping","Soccer","Tennis",100298757.000000,"HIN, LASHAWN","RESIDENTIAL",774.000000,177700.000000,"ACTIVE","Sub_S506"
"Attractions","Soccer","Fun",100300091.000000,"LAKHAN, JULIETTA","RESIDENTIAL",493.000000,169650.000000,"ACTIVE","Sub_S507"
"News","Gaming","Stocks",100489402.000000,"BUCHANNON, ELISSA","RESIDENTIAL",610.000000,171870.000000,"ACTIVE","Sub_S1310"
"Restaurants","Shopping","Travel",100489816.000000,"DEZARN, SOLEDAD","RESIDENTIAL",620.000000,45180.000000,"ACTIVE","Sub_S1311"
"News","Stocks","Travel",100491472.000000,"BRUMWELL, VENESSA","RESIDENTIAL",680.000000,34690.000000,"ACTIVE","Sub_S1312"
"Shopping","Tennis","Restaurants",100491656.000000,"MCCARTHA, MAYRA","RESIDENTIAL",475.000000,173230.000000,"ACTIVE","Sub_S1313"
"Shopping","Soccer","Tennis",100492116.000000,"WILLIAMSON, JUNG","RESIDENTIAL",516.000000,152440.000000,"ACTIVE","Sub_S1314"
"News","Stocks","Travel",100493588.000000,"WOLFERT, REGINA","RESIDENTIAL",797.000000,14800.000000,"ACTIVE","Sub_S1315"
